N_DEATH_ILL,TTL_MDCR_SPND,MDCR_SPND_INP,MDCR_SPND_OUTP,MDCR_SPND_LTC,MDCR_SPND_HOME,MDCR_SPND_HSPC,MDCR_SPND_AMBLNC,MDCR_SPND_EQP,MDCR_SPND_OTHER,TTL_PARTB,PARTB_EVAL_MGMT,PARTB_PROCS,PARTB_IMAG,PARTB_TESTS,PARTB_OTHER,HOSP_REIMB_P_DCD,HOSP_DAYS_P_DCD,REIMB_P_PTNT_DAY,HOSP_REIMB_RATIO,HOSP_DAY_RATIO,REIMB_P_DAY_RATIO,MD_PYMT_P_DCD,MD_VISIT_P_DCD,PYMT_P_MD_VISIT,MD_VISIT_PYMT_RATIO,MD_VISIT_RATIO,PYMT_P_VISIT_RATIO,HOSP_BEDS,TTL_IC_BEDS,HI_IC_BEDS,INT_IC_BEDS,MED_SURG_BEDS,SNF_BEDS,TOTAL_FTE,MS_FTE,PC_FTE,MS_PC_RATIO,RNS_REQ,HOSP_DAYS_P_DCD2,TTL_IC_DAYS_P_DCD,HI_IC_DAYS_P_DCD,INT_IC_DAYS_P_DCD,MED_SURG_DAYS_P_DCD,SNF_DAYS_P_DCD,TTL_MD_VISIT_P_DCD,MS_VISIT_P_DCD,PC_VISIT_P_DCD,MS_PC_RATIO_P_DCD,HHA_VISIT_P_DCD,PCT_DTHS_HOSP,PCT_DTHS_W_ICU,PCT_DTHS_HSPC,HSPC_DAYS_P_DCD,PCT_PTNT_10_MD,N_MD_P_DCD,TTL_COPAY_P_DCD,MD_COPAY_P_DCD,EQP_COPAY_P_DCD,QUAL_SCORE,AMI_SCORE,CHF_SCORE,PNEUM_SCORE
-0.07239567,-1.2408845,-0.98337907,-0.51231974,-0.91680366,-1.1778802,-0.416676,-0.84290797,-1.3171921,-1.9190931,-0.8781769,-1.1754339,-0.72104853,-0.9832354,-1.2091172,0.087766156,-0.94060767,-1.0874392,-0.06290889,-0.94666827,-1.0868096,-0.059849203,-1.1675774,-1.2878255,-0.66420853,-1.1836088,-1.2683519,-0.58180785,-1.089972,-1.3670671,-1.3033218,-0.9807498,-0.5106116,-0.2271544,-1.2786194,-1.0562795,-1.4486037,-0.47504026,-1.2513397,-1.2388463,-1.4454952,-1.4503276,-1.0196413,-0.64798784,-0.22959904,-1.2659034,-1.0812477,-1.3792623,-0.8104137,-1.074502,-0.8256429,-1.1220449,-0.6607383,-0.37748203,-1.174768,-1.1912137,-1.1063653,-0.94428146,-1.3221226,0.5081092,0.33850688,-0.26148707,0.9019739
-0.07638328,-0.7908751,-0.76726943,0.02667041,-0.6483316,-0.44519407,-0.112440325,-0.8045577,-0.3736023,0.087797776,-1.0111045,-0.59567934,-1.0246812,-0.44740662,-0.011271709,-1.5948359,-0.77329004,-0.34380126,-0.8660398,-0.77740365,-0.35863313,-0.8613854,-0.64448875,-0.625296,-0.48992467,-0.64740425,-0.5997667,-0.47784096,-0.3389896,0.4202577,2.2799609,-0.812543,-0.6650091,0.19259115,-0.6938859,-0.5783192,-0.7798496,-0.21760455,0.06404171,-0.32574677,0.26488927,1.6449147,-0.9087557,-0.5448607,0.29642224,-0.6533164,-0.5638263,-0.70885986,-0.3425744,-0.51037693,0.55362344,0.6275522,-0.31049308,0.060819365,-0.087184,-0.12190829,-0.9784247,-0.9946136,-0.25364926,-0.5220087,-0.4835113,-1.5936042,0.31766567
-0.055148903,-0.39213404,-0.07041935,0.6906583,-1.270555,-0.49671105,-1.2972525,1.1277051,0.59711945,-0.4188925,-0.07239408,-0.519646,-0.07548711,-0.15224671,0.19228373,0.7002075,-0.0048472323,0.4742002,-0.6489774,-0.01571329,0.46663356,-0.6764157,-0.5431829,-0.36319664,-0.8384924,-0.5401635,-0.3769049,-0.7897422,0.4843763,0.56766593,0.46818873,0.46102282,0.25034806,-0.26620066,-0.40151885,-0.46802056,-0.35427907,-0.38922843,0.5323972,0.5079525,0.57586837,0.5615801,0.42187083,0.2801572,-0.124394886,-0.4611322,-0.58107376,-0.18743588,-0.6856565,-0.08728324,1.5834761,1.2614644,-1.3174483,-1.034934,-0.26119748,-0.12190829,0.31675437,0.1816671,0.88961715,-0.4042805,-0.32543078,-0.086782485,-0.49282742
-0.052260354,-0.49196628,-0.23005895,-1.0373101,-0.6683354,-0.60661393,-0.049183406,0.12174845,0.4252836,-0.89577746,-0.27202713,-0.4930343,-0.19858144,-0.38837466,-0.5279893,0.2924505,-0.20661819,0.5733518,-1.0288366,-0.1849779,0.5637237,-1.0463555,-0.53344196,-0.18118311,-1.1870601,-0.5401635,-0.19861573,-1.2056097,0.5839039,0.56766593,0.8708047,0.22072738,0.36063203,0.11449901,-0.40151885,-0.2841896,-0.6582581,0.16854888,0.6619423,0.70645237,0.4981235,0.7163421,0.20009966,0.5895386,-0.07179256,-0.16084449,-0.08089972,-0.37365878,0.18764366,-0.5808927,1.0133789,1.0839692,-0.10253495,0.2142248,0.56536657,0.7335362,-0.049541198,-0.14083141,0.5049668,1.0673165,0.6546679,1.3545245,0.826579
-0.10240842,1.0062228,0.6739583,-0.57731855,0.9277571,0.776331,2.0784583,0.75600266,0.94682044,-0.1605798,0.015096438,0.06486064,0.47980514,-0.6290435,0.027873568,-0.12497663,0.70363533,1.4409293,-0.703243,0.703661,1.437536,-0.6764157,0.02958455,0.641518,-1.1870601,0.0317879,0.6482589,-1.2056097,1.4525098,1.359985,3.3670244,-0.23583397,0.945137,-0.61761546,0.52056116,0.3040696,0.6184541,-0.04598092,1.7979535,1.2622522,1.2755712,2.883012,-0.24344249,0.7957933,-0.8082224,0.55984604,0.43652162,0.7436786,0.1564544,0.44158396,1.7489876,1.5910989,0.20392965,2.3838167,0.5436148,0.3058138,0.4201584,0.25623325,1.1033118,-1.5226952,-2.001085,-0.72008455,-0.8321039
-0.027799256,2.361425,2.7876928,0.7476572,1.4678596,0.64238685,-0.7028383,0.0007976432,-0.88609517,1.458842,1.9302204,2.8780959,1.5438873,1.7095312,1.9929664,-0.36995316,2.7182994,2.8042655,0.23555194,2.7348354,2.796799,0.24843368,2.9012146,2.54902,1.7757654,2.8915446,2.5648692,1.809432,2.7916107,0.53081375,1.1526359,0.0044614715,3.084646,1.1492206,2.7695365,2.6203394,2.4423282,1.2411978,2.5253992,2.9296508,0.80910236,1.4901527,0.08921423,3.2708466,1.2958624,2.6258256,2.5751965,2.1962175,1.5599728,0.30055267,2.2271338,1.4389598,-0.8139708,-1.1445094,2.022729,1.9454155,1.6119335,1.8780465,-0.92678744,0.92015684,0.33850688,0.6557095,1.2789472
-0.08852928,2.610947,3.3217568,1.3636459,-0.9457565,1.9108497,-0.8353766,2.5142143,2.179818,1.647609,1.9128189,1.3745357,1.7681925,1.0965068,2.1808639,2.1668434,3.5147235,1.986264,1.8797997,3.4965255,1.9715323,1.9131627,1.3933166,1.5734274,0.38149458,1.390172,1.5842776,0.45786148,1.9863405,2.4102688,6.346383,-0.6203067,0.9671939,-0.27596202,2.0948439,1.5908862,3.1110818,-0.04598092,2.7446291,2.0959518,2.6749763,6.1330166,-0.68698466,0.9504842,-0.44000736,1.5808243,1.1781589,2.2707062,0.21883292,1.8871545,2.594938,3.2899828,-0.8468062,-0.5308874,1.0874068,0.9473974,2.2919464,2.0719185,2.096992,-0.6985999,0.3701225,0.83041245,-2.3776937
-0.033872258,-0.4743281,-0.44269097,-0.0043290225,0.4824094,-1.1069012,-0.8062583,-0.5302059,-1.0066817,0.117603086,-0.100913085,0.070563145,-0.11651856,0.038472008,-0.3087758,-0.3377194,-0.5079422,-0.046346404,-0.78464144,-0.5235069,-0.06736246,-0.7997289,0.04322187,0.28477162,-0.48992467,0.0317879,0.29168004,-0.3738741,-0.049454555,0.18071927,-0.86044425,0.7493774,-0.1687314,-0.07097013,0.025786381,-0.10035864,0.19288297,-0.2605107,-0.12529324,-0.08754715,0.031655055,-0.83127916,0.64364195,-0.13235176,0.08601392,0.22352365,-0.029157553,0.5574557,-0.28019568,-1.0039864,-0.34749714,-0.10778565,-0.43088996,-0.6404628,1.0439032,1.3038325,-0.2861436,-0.12778233,-1.0122653,-0.6985999,-0.67320985,-0.8947875,-0.36088735
-0.00052006164,0.7197784,0.3179156,0.44866267,1.7173806,0.7614483,-0.62251204,2.172012,-0.9584471,0.27656475,0.53278893,0.17700988,0.06401981,0.5198097,0.20011279,1.2127242,0.37375885,-0.34380126,1.0658157,0.36513177,-0.35863313,1.0499699,0.13868311,-0.31951323,1.4271977,0.13902867,-0.3323326,1.3935646,-0.34803778,-0.574748,-0.41756645,-0.52418846,-0.08050389,3.169857,-0.379029,-0.2841896,-0.53666663,0.039831154,-0.41427866,-0.08754715,-0.43481356,-0.2122307,-0.46521357,0.17703009,2.9265287,-0.22090204,-0.06365244,-0.4853926,0.28121147,1.2877713,0.2042094,-0.2852812,-0.87964165,-1.2759998,0.57624227,0.3771011,0.24840258,0.44264856,-1.0122653,-0.08052961,-0.07250342,0.39365265,-0.36088735
-0.091516465,-0.16942231,-0.14808634,-0.065327905,-0.70676374,0.62292486,0.025118377,-0.2765042,1.1065977,0.19708392,-0.18115301,-0.36472797,-0.0016305058,0.056635693,0.082676955,-0.018605234,-0.1597921,1.3665657,-1.6474645,-0.14266181,1.3404459,-1.6629217,-0.32693398,0.43038246,-1.7099116,-0.32568175,0.42539692,-1.7254447,1.3620299,-0.9432685,-0.37730488,-1.0288088,2.224431,-1.037361,0.025786381,0.08347231,-0.11109607,0.2543607,0.95092773,1.421052,-0.74579245,-0.057468526,-1.0196413,2.3427014,-0.9134268,0.3916847,0.19505823,0.7436786,-0.09305991,0.7236465,2.2455237,-0.18385491,-0.4746706,0.67444134,0.184712,0.09195292,0.12571985,-0.09982003,1.3383759,0.066630095,0.117192715,-0.17413478,0.12917903
-0.09272825,-0.55322963,-0.43010527,-0.28132394,-0.96786594,-0.47152495,0.713916,-0.7278572,-0.011842639,-0.35928187,-0.8453075,-0.58427435,-1.0821253,-1.0377264,-0.41838259,-0.7341946,-0.3750779,-0.17028604,-0.41020876,-0.35424227,-0.16445258,-0.42978904,-0.63085145,-0.6325767,-0.31564084,-0.64740425,-0.64433897,-0.3738741,-0.18517423,0.0517371,0.26688072,-0.09165661,-0.24592985,-0.10025464,-0.64890623,-0.68861765,-0.53666663,-0.56085235,-0.11532838,-0.20664716,-0.046089806,0.2520558,-0.24344249,-0.23547888,-0.44000736,-0.7013624,-0.6500632,-0.783349,-0.4361422,-0.3693458,-0.23715575,0.04435334,0.751188,0.82784677,-0.2938249,-0.33576918,-0.64017093,-0.6870283,0.024153795,-0.5808717,-0.67320985,-1.1131674,0.05378409
-0.091601014,0.8540639,0.664519,0.112668835,1.1893857,0.15354785,0.9538907,-0.03755261,-0.690142,0.36598065,0.8290966,1.2966014,0.49074686,0.2655181,0.59156555,0.060367465,0.528323,0.32547253,0.28981754,0.5343961,0.32099834,0.31009027,1.2822698,1.0856309,1.2529138,1.2829313,1.0939819,1.1856308,0.3305606,0.5492398,0.105834454,0.6532592,0.07389343,0.7197137,1.3526818,1.370289,0.98322856,0.940856,0.362992,0.3094526,0.4981235,0.2520558,0.5327564,0.073902726,0.664637,1.0763408,1.1264166,0.70643425,1.0297545,-0.3693458,-0.6969112,-0.057072494,1.3750626,0.45529065,1.489813,1.7315543,0.46222106,0.6365205,-0.8306248,0.83186007,1.2237563,1.2890116,-0.21009748
-0.073987894,-0.05148151,0.70790654,-0.60931796,-1.2810833,-0.8550403,-0.58937746,-0.7898076,-0.5152915,1.0117624,-0.56978494,0.08196815,-0.2314066,-0.8379259,0.3880101,-1.6850903,0.8077568,1.589657,-0.70866954,0.7882932,1.5831712,-0.7380723,0.06562604,0.5614321,-1.0127763,0.06753482,0.5591138,-0.89370906,1.5882294,-0.31678346,-0.055212185,-0.3800112,2.1251757,-1.9744675,0.27317375,0.009940002,0.80084103,-0.47504026,1.269808,1.4607521,-0.12383448,0.2520558,-0.24344249,1.9817563,-2.2284799,0.4997885,0.19505823,1.0788801,-0.24900642,-1.1450176,1.3995739,1.2868209,-1.1204354,-1.1225944,-0.5874726,-0.6209173,-0.36501107,-0.2806429,-0.6169302,-1.0517823,-0.9893709,-0.76375985,-0.8321039
-0.09954805,0.11420003,0.16241603,0.43266296,-0.7478242,1.734547,-1.1868039,1.0451046,1.031231,-0.5083084,-0.0047218557,-0.40274465,0.08590324,0.2882227,-0.19916904,0.5551556,0.23194812,0.6972915,-0.55672586,0.2381835,0.70935947,-0.5531022,-0.44285122,-0.03557229,-1.1870601,-0.43292254,-0.020326287,-1.2056097,0.6924797,0.8624825,-0.055212185,1.1578796,0.3275465,-1.4766296,-0.24409084,-0.02682633,-0.59746236,0.5117964,0.68187237,0.66675264,0.9645921,0.09729345,1.3089551,0.22859341,-1.4920502,0.0073165805,-0.011910273,0.14776555,-0.061870646,1.95767,1.3076228,1.4136033,-0.6826287,-0.8157834,0.04332616,0.02066596,0.5183046,0.32707107,1.2849523,0.037198603,0.6546679,-0.76375985,-0.15355091
0.117107384,1.7892416,1.0313258,0.19366735,3.2150335,1.1678602,0.3223255,2.0569613,1.3990201,1.8264408,1.4337963,1.675818,0.68496233,0.61970997,1.0456507,1.0999061,0.837261,0.84601915,0.07275513,0.83060926,0.85499465,0.063463956,1.706975,1.922893,0.55577844,1.7118948,1.9408566,0.5618284,0.8553433,1.2678549,1.3136826,0.8454955,0.28343317,-0.32476968,1.8924358,1.9585482,1.5303912,1.1982914,1.0406126,0.70645237,1.2755712,1.3353908,0.7545274,0.073902726,-0.54521203,2.0132384,2.1267648,1.4140811,1.6223513,0.7236465,-0.07164387,0.8557605,0.79496884,0.36763024,0.86989,0.8048228,1.6610066,1.5201291,1.4238538,-0.6691684,-0.6415918,0.0005698084,-0.8132541
-0.07239567,0.5468064,-0.015439729,2.626623,0.028112605,0.7522898,1.3374485,-0.60690635,0.368005,1.5681282,2.0355957,0.97916204,2.8951895,1.6868266,1.8990178,2.4311602,-0.21328044,0.20153289,-0.6381243,-0.227294,0.22390823,-0.61475915,1.0075753,1.0201064,0.55577844,0.9969559,1.0048373,0.6657952,0.20388912,1.6548016,1.031851,1.5423524,-0.742208,0.6123367,1.150274,1.1129258,0.7400456,0.89795005,0.5224324,0.3094526,1.664295,1.0258664,1.6416117,-0.75111496,0.664637,1.004272,1.143664,0.44572192,1.2480798,0.47684175,-0.86242306,0.57683957,2.2178404,1.0031672,1.0982825,0.87611014,1.937919,1.9973524,0.36606523,-1.2872387,-1.3055319,-0.8292745,-0.9451956
-0.08070906,-0.2246887,0.08392102,-1.4393028,-0.8025714,-0.20707108,0.15564854,1.104105,0.81718993,-0.72688067,-0.30731335,-0.15848741,-0.91799945,-0.61087984,-0.621938,0.12967004,0.10498469,0.32547253,-0.31253067,0.11123498,0.32099834,-0.30647588,-0.18958668,0.08819696,-0.66420853,-0.18269385,0.0688183,-0.68577534,0.32151276,-0.8327123,-0.45782822,-0.8365725,0.90102327,-0.6566617,-0.04168271,0.04670616,-0.05030003,0.16854888,0.10390191,0.3094526,-0.8235373,-0.36699286,-0.9087557,0.9504842,-0.703018,0.05536257,-0.08089972,0.37123284,-0.24900642,-0.2635723,0.84786737,-0.43741998,0.18203965,0.1265646,0.03245028,-0.12190829,-0.09510907,-0.25827307,0.9003019,0.066630095,-0.57836056,-0.021267848,0.71348727
-0.07335382,-0.4878507,-0.4097363,-0.095327355,-0.7778299,0.223382,-0.2971907,-0.45055535,0.4916062,-0.10096919,0.030081002,-0.45881927,0.022988362,0.46077773,-0.48101503,0.80013216,-0.43465745,0.1271693,-0.88774604,-0.4388747,0.12681809,-0.8613854,-0.49837458,-0.25398853,-0.8384924,-0.5044166,-0.24318802,-0.89370906,0.14055319,0.9546126,-0.014950428,1.2539977,-0.4003276,0.01688375,-0.221601,0.04670616,-0.71905386,0.72632647,0.24341181,0.38885248,1.1200814,0.2520558,1.4198408,-0.23547888,-0.17699671,-0.112798505,0.02258445,-0.41090316,0.34359,0.75890416,1.4363538,1.7939506,-0.507506,0.1703947,-0.11981143,-0.19319525,0.4043849,0.31402197,0.6652378,0.5081092,-0.16735028,0.7648995,0.78888226
-0.104212,-0.84049726,-0.8913048,-0.027328601,-0.7320317,0.40884316,-0.58034074,-1.4270118,1.2784334,-0.6772052,-0.9250641,-1.3683686,-0.5952188,-0.96053076,-0.30094674,-0.008935109,-0.7978452,-1.4840461,1.049536,-0.77740365,-1.4751709,1.0499699,-1.3662926,-1.4407166,-1.0127763,-1.3623435,-1.4466411,-0.9976759,-1.4880829,-0.1878013,1.5149906,-1.1489565,-1.7016785,-0.07097013,-1.2786194,-1.0195134,-1.5701952,-0.3034166,-1.0719692,-1.4770463,-0.20157915,1.1806284,-1.1305268,-1.7823871,-0.28220138,-1.446076,-1.0122582,-2.0124202,-0.21781716,0.3710684,-0.9359839,-0.4881329,-0.26671246,-0.11450123,-1.9252008,-1.8327969,-0.79440063,-1.0169834,0.98577976,-0.37484902,0.9392133,-3.4061563,0.78888226
0.08230386,-0.3514486,-0.52930045,-0.24932453,0.97460806,-0.97524667,-0.07629351,-0.7780075,-0.5544821,-0.19038512,-0.64422435,-0.46832344,-0.52956843,-0.4655703,-0.3087758,-0.8115556,-0.50185096,-0.3933773,-0.32338378,-0.4811908,-0.4071782,-0.30647588,-0.5139601,-0.530649,-0.31564084,-0.5044166,-0.5106221,-0.2699072,-0.4023255,-0.11409726,-0.45782822,0.12460919,-0.41135582,1.6568204,-0.379029,-0.10035864,-0.7798496,0.5547023,-0.4043138,-0.40514702,-0.20157915,-0.52175486,0.08921423,-0.44173336,1.4010671,-0.49716687,-0.27062094,-0.82059366,0.21883292,-0.86295515,-0.29232627,-0.25992465,-0.179151,-0.07067113,-0.06543223,-0.05062134,-0.554293,-0.50993377,-0.45665917,0.68470037,0.43335372,0.306302,0.88312554
-0.088768825,-1.4300836,-0.92310023,-1.5503007,-1.3205645,-1.4274514,-0.3805292,-1.005159,-1.4980719,-0.657335,-1.4693421,-0.9834496,-1.2571927,-1.3692137,-1.1621429,-1.7656747,-0.8736045,-0.6164686,-0.654404,-0.8620359,-0.64990383,-0.6764157,-1.0243856,-1.0475674,-0.8384924,-1.0406209,-1.0454901,-0.7897422,-0.62852496,-1.4591973,-1.4643682,-1.0288088,0.10697854,-1.6816219,-0.51396763,-1.3504092,1.1048201,-2.1912785,-0.89259905,-0.9212464,-1.4454952,-1.4503276,-1.0196413,-0.18391532,-1.9654694,-1.1217651,-1.2364742,-0.6716155,-1.4341996,-1.1802754,-0.32910684,-1.6545311,-0.70451915,-0.5089725,-1.6750565,-1.6189357,-1.7846255,-1.6246974,-1.5571866,0.5669744,0.33850688,0.45916727,0.6003956
-0.0324773,0.037297454,-0.081183426,-1.0223104,-0.2556255,1.5342032,0.5612961,0.43740055,0.9618938,-0.49837333,-0.43782407,-0.47497636,-0.54598105,-0.8152213,-0.8568097,0.13289341,-0.06594957,1.4905053,-1.642038,-0.05802938,1.4860811,-1.6629217,-0.44869578,0.19012465,-1.7099116,-0.43292254,0.20253545,-1.7254447,1.4977496,-0.72215605,-0.29678175,-0.76448387,2.2575161,-0.30524653,-0.31155992,-0.46802056,0.07129147,-0.64666414,1.1004028,1.1034521,-0.74579245,-0.36699286,-0.7978702,1.9301926,-0.703018,0.11542011,-0.18438405,0.7436786,-0.56089944,1.1819981,1.7673782,-0.20921148,-0.16820578,0.63061124,-0.6636034,-0.6922043,-0.13016127,-0.3608015,1.2742676,-1.6109896,-2.2856305,-0.6545699,-0.79440576
-0.080497704,-0.6057915,-0.56937593,-0.931312,-0.16718763,1.0751296,-1.2159222,-0.9402586,0.6483687,-0.87590724,-0.6480913,-0.30770293,-0.40373868,-0.6199617,-0.6062799,-1.0549204,-0.5793234,0.22632091,-1.2024865,-0.56582296,0.22390823,-1.2313253,-0.3425195,-0.21758582,-0.48992467,-0.32568175,-0.19861573,-0.47784096,0.23103298,1.0098906,-0.13573532,1.398175,-0.32312873,1.1980282,-0.33404976,-0.54155284,0.253679,-0.818288,0.31316695,0.1903526,0.88684744,-0.2122307,1.4198408,-0.33860624,1.5062712,-0.2088907,-0.47758946,0.48296663,-0.8104137,1.3230293,1.2524515,0.8050478,-1.5254066,-1.1445094,-0.5439691,-0.5496304,-0.31769058,-0.452145,0.65455306,-1.4343984,-2.254015,-1.6809565,0.12917903
-0.030532813,0.53575313,0.2624392,0.7406573,0.6024322,0.045934584,0.7590995,0.14239858,0.5096942,0.7137093,1.2902344,1.158791,1.0597162,0.96936095,1.0847961,1.146645,0.08956635,0.3998366,-0.42648843,0.11123498,0.4180885,-0.42978904,1.1420003,1.1511558,0.73006225,1.1399436,1.1385547,0.6657952,0.40294436,2.0601742,0.42792696,2.4314454,-0.742208,0.7685213,1.3526818,1.5173537,0.7400456,1.3270097,0.6619423,0.38885248,1.9752736,0.5615801,2.4178107,-0.80267876,0.55943286,1.0523177,1.1954063,0.44572192,1.3104583,0.1242636,-0.20037518,0.7796912,1.0904884,0.7401866,0.9677723,1.018684,1.3490419,1.3318497,0.5904446,-1.0517823,-1.052602,-0.26148707,-1.039439
-0.09389776,-0.32216915,-0.1845186,-0.95931154,-0.7446657,0.7946482,-0.26807246,0.3400499,0.91667384,-0.9752583,-0.3764357,-0.14137991,-1.5362066,-0.61087984,-0.62976706,0.23442973,-0.1704517,0.37504858,-0.7737883,-0.1849779,0.36954343,-0.7997289,-0.17984574,0.1318801,-0.8384924,-0.18269385,0.113390595,-0.7897422,0.38484868,0.21757129,-0.8201825,0.7734068,0.33857515,0.18282977,-0.10915223,-0.54155284,0.80084103,-1.1186297,0.24341181,0.38885248,0.4203788,-0.676517,1.087184,0.2801572,0.13861574,0.17547765,-0.27062094,1.0416354,-0.77922446,0.86467767,1.08694,0.7796912,-1.0000385,-0.28982183,0.6088697,0.519675,-0.315938,-0.4633299,0.72934616,-1.1695105,-1.0209864,-1.397062,-0.6624657
-0.09654678,-0.33686766,-0.23039016,-1.0643096,0.22025435,0.31840223,-1.0622983,0.6881522,-0.5243355,-1.0646743,-0.3672516,-0.054891933,-0.8496137,-0.32480174,-1.2247753,-0.26358178,-0.28656518,0.5733518,-1.1373678,-0.26961008,0.5637237,-1.1080121,-0.09607362,0.16100237,-0.48992467,-0.111200005,0.15796316,-0.58180785,0.5748561,-0.7590083,-0.014950428,-0.9807498,1.1546763,-0.0026393775,0.048276223,-0.4312544,0.80084103,-1.0328176,0.37295723,0.46825272,-0.8235373,-0.36699286,-0.9087557,1.1567384,0.34902456,0.22352365,-0.37410513,1.3768364,-0.99754953,0.617873,0.40650186,-0.7670543,-1.4816258,-1.1225944,0.35872546,0.23452683,-0.4316103,-0.37757888,-0.45665917,-1.0223508,-1.811389,-1.3533866,0.41190898
-0.07782051,0.671097,0.8047833,0.2406665,0.24236381,0.1409548,0.37052125,-0.3355046,-0.6298487,-0.24006063,0.7696417,1.06565,0.561868,0.015767397,0.32537767,0.35530633,0.6840293,0.8955952,-0.18771978,0.703661,0.9035397,-0.18316236,1.0504354,1.07107,0.55577844,1.0684497,1.0494096,0.6657952,0.90058315,1.8206358,0.46818873,2.0710022,0.01875144,0.44639105,1.1952537,1.2599903,0.8616371,0.940856,1.0505778,0.6270525,1.4310606,0.4068178,1.7524974,-0.13235176,0.4542287,1.0403063,1.0574272,0.78092337,0.9049975,-0.12254102,-0.21876547,1.033256,0.9263109,0.36763024,0.97864836,1.0899713,0.77769095,0.92173594,-0.542137,-0.28655228,0.46497175,0.83041245,-1.529504
-0.09260143,-0.57686484,-0.3819153,-1.1393082,-0.31089914,-0.38222885,-1.3484606,0.7766528,1.694457,-0.19038512,-0.58186924,-0.6080348,-1.0410938,-0.42924294,-0.32443392,-0.07823768,-0.36118236,0.37504858,-1.0288366,-0.35424227,0.36954343,-1.0463555,-0.5675353,-0.14478041,-1.361344,-0.57591045,-0.15404344,-1.413544,0.36675265,-0.9616945,-0.33704332,-1.076868,1.0223359,-0.29548517,-0.40151885,-0.83568245,0.43606654,-1.3331594,0.13379686,0.34915274,-0.8235373,-0.057468526,-1.1305268,1.0020475,-0.17699671,-0.028718082,-0.44309473,0.8554124,-0.90398157,0.26529488,1.620256,-0.057072494,-1.5582421,-1.2321697,-0.5874726,-0.47834343,-0.36325845,-0.659066,1.5627553,0.12549531,-0.3570488,0.2189497,0.4684541
-0.07859548,-0.5825091,-0.36668,-1.1683077,-0.41618228,-0.7657442,0.112473175,-0.48300555,-0.20478113,0.087797776,-0.9825855,-0.84753996,-0.7456674,-0.9832354,-0.55147654,-0.93726724,-0.30236423,0.10238127,-0.6381243,-0.3119262,0.07827274,-0.61475915,-0.853919,-0.6398572,-1.1870601,-0.861886,-0.64433897,-1.2056097,0.08626512,-0.9985466,-0.33704332,-1.1008976,0.71354043,0.50496006,-0.73886514,-1.0930457,0.07129147,-1.504783,-0.105363525,-0.16694702,-0.90128195,-0.36699286,-1.1305268,0.43484813,0.55943286,-0.6533164,-1.0467529,0.33398846,-1.4965782,-0.6514082,0.40650186,-0.20921148,0.12731381,0.58678097,-1.2944021,-1.0486394,-1.0117244,-1.0374892,-0.22159506,0.24322128,-0.29381517,-0.3488377,0.99621725
-0.06274368,-0.27607465,-0.287357,-0.7573152,0.3260639,-0.1715816,-0.15762384,0.1748488,-0.45801288,-0.7467509,-0.63359016,-0.444563,-0.57333535,-0.19765593,-0.9194421,-0.763205,-0.23726454,-0.74040824,0.6751033,-0.227294,-0.74699396,0.68003047,-0.43213618,-0.596174,0.20721072,-0.43292254,-0.5997667,0.24992774,-0.7371008,-0.81428623,-0.33704332,-0.8606021,-0.41135582,0.15354526,-0.4914778,-0.76215017,0.010496011,-1.0328176,-0.763054,-0.72274655,-0.8235373,-0.36699286,-0.9087557,-0.3901698,0.08601392,-0.64130485,-0.822537,-0.33641407,-0.935171,-0.2988301,-0.6049601,-0.969906,0.18203965,-0.048755977,-0.17419063,-0.12190829,-0.6366657,-0.60127723,-0.4352897,-0.051098116,-0.32543078,-0.108620144,0.27996746
0.031394906,-0.20058315,-0.13864706,-0.3823221,-0.1761367,-0.5001455,0.43578634,-0.19095363,-0.39169028,0.4553966,-0.21208888,-0.023528164,-0.22046489,-0.07959196,0.27840334,-0.56819075,-0.1951972,0.25110894,-0.6652571,-0.1849779,0.27245328,-0.6764157,-0.021068357,0.43038246,-0.8384924,-0.0039590253,0.42539692,-0.89370906,0.24912901,0.65979606,-0.53835136,1.1819092,-0.08050389,-0.3931004,0.13823515,0.12023865,0.253679,-0.0030750104,0.2234821,0.03155285,0.4203788,-0.676517,1.087184,-0.28704268,-0.44000736,0.3796734,0.28129512,0.48296663,0.12526514,-0.51037693,-0.23715575,0.29791817,0.67457217,0.6963563,0.4457321,0.44838804,-0.37377414,-0.3365675,-0.36049658,0.86129385,0.6546679,0.74306184,0.75118405
-0.0868807,-0.21539924,-0.34498623,-0.25532442,0.041272998,-0.37764955,0.79926264,-0.058202747,-0.322353,0.882606,0.15430787,0.15324944,0.14881814,0.011226475,0.78729194,0.0023467054,-0.38059807,-0.51731694,0.067328565,-0.3965586,-0.50426865,0.063463956,0.11140847,0.073635824,0.20721072,0.103281744,0.0688183,0.24992774,-0.52899736,-0.2062274,-0.17599688,-0.16374528,-0.5216398,0.35853717,0.11574531,0.41436788,-0.29348302,0.8550442,-0.48403382,-0.32574677,-0.046089806,0.09729345,-0.021671345,-0.44173336,0.34902456,0.05536257,0.29854256,-0.37365878,0.74905115,0.08900582,-1.1382763,-0.4120634,1.3750626,0.63061124,0.51098716,0.44838804,-0.014488988,0.039991457,-0.3284424,1.4793642,0.46497175,1.638419,1.7878605
